Index,Test Name,Version,Sample Group Name,Unit,Increase Is Better,Min,Max,Median,Average,Standard Deviation,Sum,Values
79,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Add_FromEmpty_Count1000",1,"Map_Add_FromEmpty_Count1000:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Foreach_Count1000",1,"Map_Foreach_Count1000:Time","Nanosecond",No,78288.4,83741.6,78864.5,79988.56,1904.23792799114,1599771.2,78865.2, 78735.2, 78890.6, 78783.6, 78477.8, 78780.8, 78307.8, 78373.4, 78388.6, 83183.2, 78288.4, 83741.6, 83280.8, 83046.6, 78863.8, 81078.6, 78634.2, 81441.4, 81119.4, 79490.2
81,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Foreach_Count1000",1,"Map_Foreach_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Foreach_Count1000",1,"Map_Foreach_Count1000:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Foreach_Count1000",1,"Map_Foreach_Count1000:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_Foreach_Count1000",1,"Map_Foreach_Count1000:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_TryGetValue_Hit_Count1000",1,"Map_TryGetValue_Hit_Count1000:Time","Nanosecond",No,129.76,174.79,133.905,138.089,10.909687392405,2761.78,161.65, 133.07, 133.52, 134.48, 147.38, 133.35, 136.98, 136.78, 132.73, 134.1, 141.01, 174.79, 132.58, 131.68, 135.56, 134.18, 129.76, 133.71, 133.68, 130.79
86,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_TryGetValue_Hit_Count1000",1,"Map_TryGetValue_Hit_Count1000:Allocated","Byte",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
87,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_TryGetValue_Hit_Count1000",1,"Map_TryGetValue_Hit_Count1000:Gen0","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
88,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_TryGetValue_Hit_Count1000",1,"Map_TryGetValue_Hit_Count1000:Gen1","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
89,"Scaffold.Maps.Tests.Performance.MapVsTupleDictBench.Map_TryGetValue_Hit_Count1000",1,"Map_TryGetValue_Hit_Count1000:Gen2","Undefined",No,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
